mean_speed
32
37
24
16
42
35
32
55
63
23
24
37
45
32
32
34
20
16
24
40
21
34
40
25
31
30
37
28
41
28
53
33
17
33
7
16
28
30
34
52
47
19
56
22
36
55
33
22
32
29
51
37
39
24
38
50
27
47
48
49
52
33
32
25
40
24
18
28
29
25
27
36
35
28
47
38
28
35
38
50
14
44
38
24
33
22
36
26
52
24
27
46
39
29
36
19
43
20
41
27
22
17
31
29
21
28
34
28
31
37
38
29
33
32
31
26
24
17
29
25
18
17
39
35
44
21
32
25
27
36
24
33
20
19
49
29
49
20
24
32
24
36
18
33
27
29
27
29
43
21
27
32
22
26
45
35
34
57
37
34
40
34
20
33
16
28
43
23
27
29
32
36
40
47
34
29
28
24
26
34
43
38
45
36
35
39
36
20
25
37
17
16
42
22
47
58
33
26
17
32
49
34
24
26
32
55
53
39
44
30
37
34
29
38
33
22
29
29
16
25
34
20
59
25
37
34
39
50
34
23
19
42
21
20
30
24
35
41
38
34
23
22
26
31
35
26
11
28
27
28
37
33
26
26
34
51
31
20
40
24
20
20
29
37
28
31
51
23
26
31
16
30
33
24
27
33
15
17
26
17
26
25
35
29
43
21
34
31
36
23
21
21
26
40
37
34
43
20
35
20
38
33
51
51
54
53
43
38
36
30
42
31
29
21
47
52
29
26
27
16
38
37
31
23
40
24
37
25
41
48
53
35
34
29
22
38
23
21
38
35
40
25
37
16
21
38
31
26
23
29
29
20
32
31
15
43
31
36
30
29
39
20
20
31
32
22
32
29
17
28
28
31
28
28
25
34
48
31
25
26
39
26
27
49
24
9
15
37
25
25
32
22
18
32
32
20
21
25
21
37
25
29
16
46
35
36
37
31
32
20
35
35
34
36
36
22
31
44
32
29
23
48
28
20
17
24
18
29
14
23
19
33
44
44
23
26
16
20
18
31
33
16
7
35
20
33
34
29
44
28
33
33
17
23
26
52
35
38
35
20
17
32
32
55
43
40
38
28
26
34
34
13
25
55
23
19
37
34
31
54
23
30
25
26
32
48
32
48
23
55
35
39
33
19
37
46
35
40
21
33
40
27
22
40
17
17
25
31
50
23
9
43
62
13
27
25
28
41
34
25
21
49
34
37
55
35
33
20
15
30
26
24
25
25
27
27
33
31
17
24
23
20
20
34
48
19
28
28
26
18
31
34
33
15
23
28
28
32
18
25
24
21
24
16
24
38
21
7
24
29
26
34
16
51
19
18
19
9
13
27
44
45
20
21
25
19
35
26
26
44
24
14
21
37
25
45
15
25
19
32
15
37
34
21
19
35
32
21
39
32
20
47
30
20
41
40
31
20
29
47
42
16
31
19
27
10
27
22
37
20
26
21
18
36
31
24
47
23
51
36
22
40
31
13
15
20
32
29
33
19
24
30
29
27
13
20
30
22
32
38
10
33
49
20
33
30
60
26
24
55
37
37
44
35
23
39
26
29
32
53
50
22
40
30
15
28
8
51
56
35
33
39
21
31
46
16
24
38
7
25
45
35
28
20
28
25
31
22
18
34
26
31
22
23
46
34
29
64
16
23
22
30
22
57
24
37
42
18
17
19
40
42
27
35
16
24
26
22
25
27
35
29
28
30
25
21
15
22
20
26
21
21
45
26
16
25
53
22
37
29
15
30
23
20
19
30
30
41
45
29
58
38
41
54
22
34
27
28
28
37
26
34
30
53
31
30
7
24
35
31
22
29
32
32
31
32
23
39
27
26
16
32
42
9
17
49
35
29
40
31
22
21
16
24
18
23
23
36
16
29
36
43
26
38
49
31
23
35
35
38
24
34
30
37
28
34
25
22
22
31
17
18
64
15
35
27
21
38
21
38
51
32
22
32
28
29
20
14
42
28
36
30
51
22
50
52
43
22
35
25
18
39
49
26
18
26
23
19
28
44
50
56
35
24
35
24
35
22
31
49
22
20
21
22
16
19
20
28
34
29
25
30
25
24
28
25
22
55
37
36
26
29
38
27
23
13
15
27
44
32
27
48
26
19
46
33
34
20
17
42
31
41
56
40
52
34
36
7
31
31
37
50
37
25
34
34
42
28
42
34
31
51
44
27
38
18
30
29
29
42
27
33
21
22
27
39
36
21
30
30
15
37
41
44
41
29
31
23
25
23
28
35
23
29
31
32
21
32
12
58
39
31
23
28
21
20
34
34
25
11
27
25
40
27
26
20
23
24
29
25
16
31
32
35
22
50
28
35
38
22
53
47
37
51
30
55
37
20
19
33
32
20
39
49
44
30
22
48
33
29
36
20
37
23
30
26
33
28
55
40
54
26
53
33
68
12
37
33
13
16
31
31
18
30
18
32
25
31
36
25
21
24
30
23
46
19
22
38
48
32
43
25
12
26
26
38
29
52
32
29
16
31
12
33
36
46
34
29
23
33
32
31
39
16
32
53
42
43
37
26
54
29
46
35
27
80
38
29
40
22
43
17
19
22
21
15
20
27
12
45
42
19
36
29
35
30
43
18
24
35
80
33
25
58
32
36
38
51
54
41
36
48
37
38
54
25
27
32
26
35
24
24
24
26
19
10
47
32
21
23
45
32
40
26
45
26
29
19
32
15
17
26
28
21
27
37
45
33
61
51
41
80
24
23
22
38
25
53
28
53
54
25
36
37
44
22
47
29
18
33
36
25
16
16
21
11
10
20
25
33
26
33
17
31
29
15
35
46
25
18
23
19
10
43
30
28
22
57
33
40
48
35
49
56
53
52
31
17
35
20
23
38
30
20
55
26
23
37
24
34
29
21
11
46
49
46
31
36
39
37
49
30
36
28
25
37
25
35
42
29
47
34
35
37
53
53
36
34
28
21
33
29
21
22
29
11
19
39
48
21
29
24
51
30
30
33
33
20
28
19
21
24
24
42
40
46
17
33
36
14
33
47
37
18
34
24
52
32
21
21
48
56
39
22
38
29
47
41
36
47
39
19
24
24
40
29
33
22
22
16
22
34
26
16
53
36
38
30
54
28
42
49
26
46
32
18
23
42
37
41
34
17
68
33
24
51
23
28
50
49
22
21
53
24
52
27
44
38
34
32
31
30
40
48
28
49
35
62
55
25
22
12
29
52
23
30
28
33
18
15
31
11
21
17
53
21
14
32
46
24
32
22
31
11
57
44
54
24
30
33
36
47
43
24
48
27
35
37
28
23
40
26
52
52
26
50
28
28
23
28
28
44
37
31
42
27
38
35
36
22
35
52
23
34
24
37
28
27
30
38
23
23
11
24
35
29
42
26
16
39
46
22
31
26
23
36
21
43
54
21
34
23
24
42
43
21
39
21
42
46
38
44
51
50
19
9
39
24
40
13
55
54
39
33
18
41
21
22
39
16
28
19
21
27
42
29
36
32
15
26
21
48
48
20
38
50
27
26
32
53
53
37
42
41
64
22
38
26
31
33
51
24
26
34
34
58
43
25
22
28
30
24
40
32
29
14
19
17
25
23
30
13
31
46
30
22
16
46
28
23
32
31
57
15
53
21
27
51
36
27
48
29
29
35
22
31
38
50
53
41
30
25
40
41
48
19
26
37
26
22
12
27
47
39
43
31
30
31
29
20
23
33
29
28
24
34
31
29
49
33
54
33
24
34
13
31
38
21
30
49
17
25
44
25
12
23
38
51
27
51
54
60
22
41
24
39
28
38
20
39
30
28
27
24
36
19
23
21
40
15
54
21
31
42
42
51
23
46
29
25
14
27
31
25
31
29
26
37
27
34
55
23
20
50
32
24
31
35
27
32
33
20
33
41
41
32
29
16
30
29
54
37
44
32
29
30
20
34
50
56
29
47
37
38
32
16
21
43
18
9
12
29
19
48
27
38
34
18
15
37
38
33
30
38
21
22
30
26
26
45
26
39
45
53
30
42
37
29
59
28
37
41
52
46
15
37
41
29
31
39
51
21
45
35
35
41
24
34
17
30
48
30
25
37
38
30
26
36
44
28
39
26
34
54
33
22
18
29
25
54
23
28
32
56
40
32
30
32
36
47
22
28
25
24
59
31
39
38
38
32
32
33
17
21
34
21
49
39
36
44
24
13
7
61
33
21
46
23
36
19
33
25
28
20
35
36
15
39
28
49
14
36
22
29
50
48
30
33
34
31
33
20
23
40
30
28
37
48
39
50
49
28
44
59
30
35
19
49
21
17
27
22
34
34
17
31
33
38
29
32
40
42
56
44
31
22
22
23
29
33
20
15
17
29
41
38
40
25
27
22
22
35
28
33
39
30
36
31
43
30
35
16
19
25
35
34
32
53
40
57
47
36
25
29
29
25
33
37
50
32
33
39
22
20
30
25
28
32
30
44
26
44
23
34
31
52
15
23
42
35
35
45
26
31
27
25
26
22
50
48
44
41
26
36
39
37
30
36
36
39
37
23
30
37
15
20
21
33
22
21
30
38
18
30
47
48
36
22
41
26
47
24
26
30
31
33
23
49
15
11
30
46
35
15
30
23
17
35
25
31
35
27
14
54
39
23
36
19
34
28
24
32
23
35
25
56
35
23
47
46
23
25
30
36
26
47
34
25
21
15
36
13
53
41
22
43
31
30
10
27
30
21
16
38
17
